"url_length","n_dots","n_hypens","n_underline","n_slash","n_questionmark","n_equal","n_at","n_and","n_exclamation","n_space","n_tilde","n_comma","n_plus","n_asterisk","n_hastag","n_dollar","n_percent","n_redirection"
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
44,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
53,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,4,0,3,4,0,3,0,2,0,0,0,0,0,0,0,0,0,1
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,3,1,6,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
116,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,0,2,1,0,6,0,5,0,0,0,0,0,0,0,0,0,0
43,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2,8,2,2,0,7,0,6,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
145,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,14,0,1,4,0,3,1,8,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,0,3,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0
14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,3,2,0,3,0,5,1,5,0,0,0,0,0,0,0,0,0,0
127,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
242,3,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,0,2
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
67,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
61,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,3,2,0,7,1,3,0,2,0,0,0,1,0,0,0,0,2,-1
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
37,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,3,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,1,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
88,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
26,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,15,0,0,2,1,9,0,12,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
83,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
57,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,5,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,7,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
